id_venta,fecha,ciudad,canal,sku,producto,categoria_txt,unidades,precio_unitario,descuento,costo_unitario,metodo_pago,cliente_id,documento_cliente,id_factura,vendedor_id,estado
1160,2025-04-11,medellin,Distribuidor,SKU-429,Monitor,audio,2.0,1560808,0.07,$ 1.458.828,PSE,1093,73544727,58893,217,completada
1161,2025-12-12,medellin,Distribuidor, SKU-274 ,Mouse,audio,2.0,1368894,0.17,$ 1.623.678,tarjeta,1076,81393797,56966,211,completada
1162,2025-04-20,Cartagena,TIENDA,SKU-548,Tablet,pantallas,3.0,$ 1.977.686,0.16,730054,PSE,1061,49832694,59133,247,completada
1163,2025-07-01,Cartagena,Distribuidor,SKU-453,Teclado,audio,1.0,76572,0.16,$ 1.473.716,nequi,1086,89150904,56587,229,completada
1164,2025-09-11,Cartagena,Distribuidor, SKU-598 ,Mouse,audio,3.0,1916424,0.05,406637,PSE,1028,12436126,56496,232,completada
1165,2025-01-01,medellin,Distribuidor,SKU-240,Teclado,pantallas,1.0,2153221,0.33,$ 1.123.780,TC,1037,76033157,55091,246,completada
1166,2025-11-15,Cartagena,TIENDA,SKU-857,Headset,computo,,757550,1%,$ 1.620.708,tarjeta,1083,36522082,58985,206,completada
1167,2025-02-24,Cartagena,TIENDA,SKU-996,Tablet,audio,5.0,832802,0.21,$ 263.827,tarjeta,1032,54349646,50677,227,completada
1168,2025-05-29,Barranquilla,Distribuidor,SKU-192,Tablet,computo,3.0,1818954,0.26,,nequi,1028,25608476,55909,248,completada
1169,2025-11-05, Bogota ,Distribuidor,SKU-338,Headset,audio,-1.0,1980350,0.08,359087,PSE,1078,44718274,51561,202,completada
1170,2025-05-17,CALI,TIENDA,SKU-304,Tablet,audio,4.0,,0.36,36518,TC,1022,48985674,54053,242,completada
1171,2025-07-21, Bogota ,Online,SKU-659,Headset,pantallas,2.0,$ 949.090,0.34,425275,PSE,1002,14641154,58644,205,completada
1172,2025-11-09,Barranquilla,Distribuidor,SKU-532,Mouse,audio,2.0,407902,0.19,1610916,credit card,1092,57417161,53656,230,completada
1173,2025-04-27,CALI,Online,SKU-344,Laptop,accesorios,1.0,$ 1.991.402,0.16,1844210,PSE,1044,93507119,55234,237,completada
1174,2025-06-03,Cartagena,Distribuidor,SKU-931,Teclado,accesorios,5.0,1920302,0.09,609091,nequi,1007,81382351,54146,214,completada
1175,2025-10-18,Barranquilla,Online,SKU-416,Headset,pantallas,1.0,1672332,0.29,86524,PSE,1085,82914208,55488,206,pendiente
1176,2025-03-04,Cartagena,Online,SKU-394,Teclado,computo,2.0,704659,0.05,763870,tarjeta,1028,76900930,58081,242,completada
1177,2025-09-01,medellin,Online,SKU-739,Mouse,computo,2.0,459717,27%,$ 1.582.431,TC,1001,83767051,50209,229,completada
1178,2025-01-25,Barranquilla,TIENDA,SKU-955,Laptop,computo,5.0,732494,0.9,891004,nequi,1049,40115768,54983,226,completada
1179,2025-03-31,medellin,Online,SKU-381,Mouse,accesorios,4.0,1210897,0.09,$ 1.989.760,credit card,1064,79540139,57141,216,completada
1180,2025-03-16,,Online,SKU-116,Tablet,computo,4.0,2261105,0.35,606309,TC,1019,16894604,54945,217,completada
1181,2025-10-21,Barranquilla,Online,SKU-170,Teclado,computo,5.0,1340307,1%,$ 750.609,TC,1051,23783703,57980,221,completada
1182,2025-07-29,,Distribuidor,SKU-368,Laptop,pantallas,5.0,2342024,37%,297187,tarjeta,1084,26335839,53966,225,cancelada
1183,2025-12-13,CALI,Online,SKU-424,Tablet,computo,1.0,913441,5%,$ 1.065.995,tarjeta,1036,63253228,58818,226,completada
1184,2025-01-17, Bogota ,Distribuidor,SKU-893,Laptop,accesorios,5.0,$ 501.127,0.26,$ 1.775.828,tarjeta,1071,17744996,59650,239,cancelada
1185,2025-05-08,Cartagena,Online,SKU-404,Tablet,accesorios,4.0,945337,0.1,1185407,nequi,1026,91836180,52824,223,completada
1186,2025-12-30,Barranquilla,Online, SKU-550 ,Mouse,accesorios,5.0,1579366,33%,783976,PSE,1046,84309486,51250,207,pendiente
1187,2025-09-08,Cartagena,TIENDA,SKU-106,Headset,pantallas,1.0,1115589,0.2,1689663,TC,1098,49633979,54758,220,completada
1188,2025-06-28,medellin,Distribuidor, SKU-413 ,Teclado,pantallas,1.0,661629,5%,949644,PSE,1005,25032754,54363,228,pendiente
1189,2025-07-01,Cartagena,Online, SKU-916 ,Monitor,audio,1.0,,23%,,PSE,1059,87987860,52163,242,completada
1190,2025-06-01,medellin,Distribuidor,SKU-202,Monitor,computo,1.0,$ 1.215.402,0.16,1258517,tarjeta,1044,69632490,59815,220,completada
1191,2025-01-25,Cartagena,Distribuidor,SKU-920,Mouse,pantallas,3.0,651872,0.26,1239858,PSE,1043,25939965,51853,202,completada
1192,2025-06-29,,TIENDA,SKU-292,Teclado,accesorios,5.0,$ 98.113,0.35,1907608,TC,1082,81284980,50753,230,cancelada
1193,2025-07-17, Bogota ,TIENDA,SKU-852,Teclado,accesorios,2.0,$ 1.941.792,0.16,1966475,TC,1017,89690824,55448,226,pendiente
1194,2025-12-10, Bogota ,TIENDA,SKU-673,Mouse,pantallas,5.0,$ 187.809,12%,355641,credit card,1064,54849849,51868,245,completada
1195,2025-06-10, Bogota ,TIENDA,SKU-628,Teclado,pantallas,3.0,1579764,1%,,nequi,1024,45850829,50181,226,completada
1196,2025-06-26, Bogota ,TIENDA,SKU-270,Headset,pantallas,1.0,1559219,0.23,$ 1.201.135,PSE,1026,42350597,51513,208,completada
1197,2025-12-10, Bogota ,TIENDA,SKU-636,Mouse,audio,3.0,306268,0.16,$ 1.910.700,nequi,1006,28325056,59094,232,completada
1198,2025-03-04,medellin,TIENDA,SKU-350,Headset,accesorios,4.0,415412,15%,,nequi,1043,39633079,53344,232,completada
1199,2025-05-30,Barranquilla,TIENDA,SKU-864,Teclado,audio,4.0,$ 116.651,0.07,963614,nequi,1028,59289474,55238,225,completada
1200,2025-06-03,Cartagena,Online,SKU-486,Mouse,audio,5.0,1315125,0.17,1302616,nequi,1094,59287593,57089,227,pendiente
453,2025-02-17,medellin,Distribuidor,SKU-458,Mouse,pantallas,2.0,$ 1.158.452,0.05,1675809,TC,1052,26524715,58656,238,completada
290,2025-06-02,,TIENDA,SKU-315,Mouse,audio,2.0,1970639,0.17,$ 65.818,credit card,1023,74387158,50926,213,completada
601,2025-03-17,CALI,Distribuidor,SKU-121,Tablet,accesorios,1.0,$ 1.071.341,0.18,,credit card,1069,43251942,53766,240,completada
1043,2025-08-01,CALI,Distribuidor,SKU-720,Laptop,accesorios,4.0,1609573,4%,1990146,TC,1087,82593044,54004,216,cancelada
863,2025-05-01,Barranquilla,TIENDA,SKU-512,Teclado,accesorios,3.0,$ 2.038.852,0.11,$ 1.353.733,PSE,1090,62790195,56618,231,pendiente
989,2025-04-23,,Distribuidor,SKU-748,Headset,computo,4.0,$ 883.907,8%,$ 836.485,PSE,1085,97722907,50989,240,completada
429,2025-04-16, Bogota ,Distribuidor,SKU-752,Monitor,audio,5.0,1434119,0.13,$ 1.990.516,nequi,1079,47932455,59371,233,completada
567,2025-01-19, Bogota ,TIENDA,SKU-184,Headset,audio,5.0,785387,0.36,1989325,nequi,1012,57461456,54304,237,completada
1096,2025-04-28,Cartagena,TIENDA,SKU-570,Tablet,accesorios,5.0,1900695,0.37,1990996,PSE,1024,17426041,52899,236,completada
619,2025-12-31,CALI,Distribuidor,SKU-825,Tablet,accesorios,5.0,2249537,0.34,589673,nequi,1085,39332641,53044,202,completada
65,2025-02-23, Bogota ,Distribuidor, SKU-570 ,Headset,audio,1.0,1607514,0.0,$ 1.455.352,PSE,1060,72456830,53016,234,completada
101,2025-05-16, Bogota ,Distribuidor,SKU-867,Tablet,audio,3.0,2294915,0.24,693283,nequi,1008,99578263,58794,231,pendiente
1181,2025-10-21,Barranquilla,Online,SKU-170,Teclado,computo,5.0,1340307,1%,$ 750.609,TC,1051,23783703,57980,221,completada
865,2025-08-27,Barranquilla,Distribuidor, SKU-164 ,Laptop,pantallas,5.0,2165265,0.33,,PSE,1095,68637783,50182,232,completada
767,2025-06-03,,Online,SKU-296,Laptop,audio,5.0,$ 2.285.125,33%,1346142,TC,1037,94620623,58012,228,completada
385,2025-11-17,CALI,Online,SKU-619,Monitor,computo,3.0,$ 1.598.660,0.12,,nequi,1005,70738589,55821,238,completada
676,2025-01-14,Cartagena,Distribuidor, SKU-164 ,Monitor,audio,1.0,1736473,14%,$ 789.508,PSE,1015,10951399,54923,229,completada
395,2025-02-20, Bogota ,TIENDA,SKU-138,Laptop,accesorios,1.0,$ 119.244,0.11,1935981,nequi,1028,77049102,58014,200,pendiente
1115,2025-04-25, Bogota ,Distribuidor,SKU-715,Laptop,audio,1.0,1981328,0.12,57039,PSE,1016,49895909,54268,214,completada
61,2025-03-22,Cartagena,Online,SKU-790,Monitor,computo,4.0,2307073,0.22,1732780,PSE,1047,15662110,56344,218,completada
1119,2025-10-26,Cartagena,Online,SKU-745,Teclado,audio,3.0,2349514,0.16,$ 633.914,TC,1034,85878175,55566,231,completada
1033,2025-11-16,medellin,Online,SKU-484,Tablet,pantallas,1.0,588933,28%,1897658,nequi,1040,80825578,54163,235,pendiente
994,2025-05-22,Barranquilla,Online,SKU-869,Monitor,pantallas,3.0,869104,0.29,1093290,nequi,1033,47682173,57342,220,completada
262,2025-04-22,CALI,Distribuidor,SKU-332,Teclado,audio,5.0,2115637,0.29,1207211,credit card,1082,23689610,57845,203,pendiente
1090,2025-11-18,medellin,TIENDA,SKU-729,Mouse,computo,5.0,$ 2.069.079,0.38,,TC,1078,55476103,58709,224,completada
817,2025-02-22, Bogota ,Online,SKU-877,Headset,audio,3.0,$ 2.294.406,0.29,88601,TC,1049,90697028,57920,241,completada
275,2025-07-27,Cartagena,Distribuidor, SKU-438 ,Monitor,accesorios,5.0,$ 689.745,0.22,$ 675.715,tarjeta,1065,51067749,52059,209,completada
396,2025-06-02,CALI,TIENDA,SKU-692,Headset,pantallas,3.0,1478835,0.17,674297,nequi,1073,23343855,50318,232,cancelada
536,2025-03-16, Bogota ,TIENDA,SKU-263,Headset,pantallas,2.0,1084714,3%,$ 1.302.256,PSE,1036,72058106,53712,246,cancelada
1134,2025-12-29,Barranquilla,TIENDA,SKU-214,Teclado,accesorios,4.0,1839833,0.32,966773,tarjeta,1042,37365047,56629,222,completada
